

Results from query to  NASA/IPAC Extragalactic Database (NED),
which is operated by the Jet Propulsion Laboratory, California Institute of
Technology, under contract with the National Aeronautics and Space Administration.
This work was (partially) supported by the US National Virtual Observatory
development project, which is funded by the National Science Foundation
under cooperative agreement AST0122449 with The Johns Hopkins University.


queryDateTime:2019-09-27T11:16:56PDT



Main Information Table for All Sky, chosen by params



Equinox:J2000.0



CoordSystem:Equatorial

No.	Object Name	RA	DEC	Type	Velocity	Redshift	Redshift Flag	Magnitude and Filter	Separation	References	Notes	Photometry Points	Positions	Redshift Points	Diameter Points	Associations
109	SDSS J081018.63+292241.2	122.57763 	  29.37813 	G	703379	 2.346220 	SPEC	21.6g	  0.000	5	0	15	3	2	4	0
110	SDSS J081241.51+190518.1	123.17297 	  19.08837 	G	730735	 2.437468 	SPEC	21.1g	  0.000	5	0	15	3	2	4	0
111	SDSS J081258.40+153152.2	123.24334 	  15.53117 	QSO	672947	 2.244710 	    	20.4g	  0.000	1	0	15	2	3	4	1
112	SDSS J081320.90+040826.6	123.33712 	   4.14073 	G	816639	 2.724013 	SPEC	21.7g	  0.000	2	0	15	2	1	4	0
113	SDSS J081403.94+262719.4	123.51642 	  26.45540 	G	748111	 2.495428 	SPEC	21.1g	  0.000	2	0	15	2	1	3	0
114	SDSS J081439.28+455336.4	123.66367 	  45.89346 	G	606341	 2.022534 	SPEC	22.0g	  0.000	1	0	15	2	1	4	0
115	SDSS J081441.09+315527.1	123.67123 	  31.92420 	G	686871	 2.291154 	SPEC	21.3g	  0.000	5	0	15	3	2	4	0
116	SDSS J081522.56+222502.4	123.84402 	  22.41735 	G	738116	 2.462089 	SPEC	21.9g	  0.000	4	0	15	3	2	4	0
117	SDSS J081818.14+235519.0	124.57561 	  23.92197 	G	883813	 2.948082 	SPEC	22.0g	  0.000	2	0	15	2	1	4	0
118	SDSS J081909.96+314310.9	124.79154 	  31.71970 	G	657433	 2.192960 	SPEC	21.1g	  0.000	4	0	15	3	2	4	0
119	SDSS J081931.73+270540.5	124.88223 	  27.09461 	G	635472	 2.119705 	SPEC	22.0g	  0.000	2	0	15	2	1	3	0
120	SDSS J081952.95+202301.3	124.97065 	  20.38372 	G	717771	 2.394226 	SPEC	21.1g	  0.000	5	0	15	3	2	4	0
